sound,url,value,page,page_order,page_duration,is_replicate,on_web,experiment,submission_id
STL1,sounds/Al James - Schoolboy Facination/STL1_vocals.flac,False,Set 1,10,185.27201814058958,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Al James - Schoolboy Facination/TAK2_vocals.flac,False,Set 1,10,185.27201814058958,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Al James - Schoolboy Facination/TAU1_vocals.flac,False,Set 1,10,185.27201814058958,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Al James - Schoolboy Facination/UHL3_vocals.flac,True,Set 1,10,185.27201814058958,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
JY3,sounds/Angels In Amplifiers - I_m Alright/JY3_vocals.flac,False,Set 2,1,154.0382766439909,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Angels In Amplifiers - I_m Alright/MDL1_vocals.flac,False,Set 2,1,154.0382766439909,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
STL1,sounds/Angels In Amplifiers - I_m Alright/STL1_vocals.flac,False,Set 2,1,154.0382766439909,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Angels In Amplifiers - I_m Alright/TAK2_vocals.flac,False,Set 2,1,154.0382766439909,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Angels In Amplifiers - I_m Alright/TAU1_vocals.flac,False,Set 2,1,154.0382766439909,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Angels In Amplifiers - I_m Alright/UHL3_vocals.flac,True,Set 2,1,154.0382766439909,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
JY3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/JY3_vocals.flac,False,Set 3,6,132.0721995464853,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/MDL1_vocals.flac,False,Set 3,6,132.0721995464853,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
STL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/STL1_vocals.flac,False,Set 3,6,132.0721995464853,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAK2_vocals.flac,False,Set 3,6,132.0721995464853,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAU1_vocals.flac,True,Set 3,6,132.0721995464853,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/UHL3_vocals.flac,False,Set 3,6,132.0721995464853,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
JY3,sounds/Buitraker - Revo X/JY3_vocals.flac,False,Set 4,11,171.42421768707482,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Buitraker - Revo X/MDL1_vocals.flac,False,Set 4,11,171.42421768707482,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
STL1,sounds/Buitraker - Revo X/STL1_vocals.flac,False,Set 4,11,171.42421768707482,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Buitraker - Revo X/TAK2_vocals.flac,False,Set 4,11,171.42421768707482,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Buitraker - Revo X/TAU1_vocals.flac,True,Set 4,11,171.42421768707482,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Buitraker - Revo X/UHL3_vocals.flac,False,Set 4,11,171.42421768707482,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
JY3,sounds/Enda Reilly - Cur An Long Ag Seol/JY3_vocals.flac,False,Set 5,12,121.64063492063497,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Enda Reilly - Cur An Long Ag Seol/MDL1_vocals.flac,False,Set 5,12,121.64063492063497,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
STL1,sounds/Enda Reilly - Cur An Long Ag Seol/STL1_vocals.flac,False,Set 5,12,121.64063492063497,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Enda Reilly - Cur An Long Ag Seol/TAK2_vocals.flac,False,Set 5,12,121.64063492063497,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Enda Reilly - Cur An Long Ag Seol/TAU1_vocals.flac,True,Set 5,12,121.64063492063497,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Enda Reilly - Cur An Long Ag Seol/UHL3_vocals.flac,False,Set 5,12,121.64063492063497,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
JY3,sounds/Georgia Wonder - Siren/JY3_vocals.flac,False,Set 6,2,81.86195011337867,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Georgia Wonder - Siren/MDL1_vocals.flac,False,Set 6,2,81.86195011337867,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
STL1,sounds/Georgia Wonder - Siren/STL1_vocals.flac,False,Set 6,2,81.86195011337867,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Georgia Wonder - Siren/TAK2_vocals.flac,False,Set 6,2,81.86195011337867,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Georgia Wonder - Siren/TAU1_vocals.flac,True,Set 6,2,81.86195011337867,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Georgia Wonder - Siren/UHL3_vocals.flac,False,Set 6,2,81.86195011337867,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
JY3,sounds/Hollow Ground - Ill Fate/JY3_vocals.flac,False,Set 7,7,81.75165532879805,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Hollow Ground - Ill Fate/MDL1_vocals.flac,False,Set 7,7,81.75165532879805,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
STL1,sounds/Hollow Ground - Ill Fate/STL1_vocals.flac,False,Set 7,7,81.75165532879805,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Hollow Ground - Ill Fate/TAK2_vocals.flac,False,Set 7,7,81.75165532879805,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Hollow Ground - Ill Fate/TAU1_vocals.flac,True,Set 7,7,81.75165532879805,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Hollow Ground - Ill Fate/UHL3_vocals.flac,False,Set 7,7,81.75165532879805,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
JY3,sounds/James Elder_Mark M Thompson - The English Actor/JY3_vocals.flac,False,Set 8,4,163.76163265306127,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
MDL1,sounds/James Elder_Mark M Thompson - The English Actor/MDL1_vocals.flac,False,Set 8,4,163.76163265306127,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
STL1,sounds/James Elder_Mark M Thompson - The English Actor/STL1_vocals.flac,False,Set 8,4,163.76163265306127,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAK2,sounds/James Elder_Mark M Thompson - The English Actor/TAK2_vocals.flac,False,Set 8,4,163.76163265306127,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAU1,sounds/James Elder_Mark M Thompson - The English Actor/TAU1_vocals.flac,True,Set 8,4,163.76163265306127,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
UHL3,sounds/James Elder_Mark M Thompson - The English Actor/UHL3_vocals.flac,False,Set 8,4,163.76163265306127,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
JY3,sounds/Juliet_s Rescue - Heartbeats/JY3_vocals.flac,False,Set 9,3,162.5687074829932,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Juliet_s Rescue - Heartbeats/MDL1_vocals.flac,False,Set 9,3,162.5687074829932,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
STL1,sounds/Juliet_s Rescue - Heartbeats/STL1_vocals.flac,False,Set 9,3,162.5687074829932,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Juliet_s Rescue - Heartbeats/TAK2_vocals.flac,False,Set 9,3,162.5687074829932,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Juliet_s Rescue - Heartbeats/TAU1_vocals.flac,True,Set 9,3,162.5687074829932,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Juliet_s Rescue - Heartbeats/UHL3_vocals.flac,False,Set 9,3,162.5687074829932,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
JY3,sounds/Raft Monk - Tiring/JY3_vocals.flac,False,Set 10,0,139.72897959183672,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Raft Monk - Tiring/MDL1_vocals.flac,False,Set 10,0,139.72897959183672,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
STL1,sounds/Raft Monk - Tiring/STL1_vocals.flac,False,Set 10,0,139.72897959183672,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Raft Monk - Tiring/TAK2_vocals.flac,True,Set 10,0,139.72897959183672,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Raft Monk - Tiring/TAU1_vocals.flac,False,Set 10,0,139.72897959183672,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Raft Monk - Tiring/UHL3_vocals.flac,False,Set 10,0,139.72897959183672,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
JY3,sounds/Signe Jakobsen - What Have You Done To Me/JY3_vocals.flac,False,Set 11,8,133.50312925170056,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Signe Jakobsen - What Have You Done To Me/MDL1_vocals.flac,False,Set 11,8,133.50312925170056,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
STL1,sounds/Signe Jakobsen - What Have You Done To Me/STL1_vocals.flac,False,Set 11,8,133.50312925170056,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Signe Jakobsen - What Have You Done To Me/TAK2_vocals.flac,False,Set 11,8,133.50312925170056,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Signe Jakobsen - What Have You Done To Me/TAU1_vocals.flac,True,Set 11,8,133.50312925170056,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Signe Jakobsen - What Have You Done To Me/UHL3_vocals.flac,False,Set 11,8,133.50312925170056,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
JY3,sounds/The Sunshine Garcia Band - For I Am The Moon/JY3_vocals.flac,False,Set 12,9,104.5507482993196,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
MDL1,sounds/The Sunshine Garcia Band - For I Am The Moon/MDL1_vocals.flac,False,Set 12,9,104.5507482993196,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
STL1,sounds/The Sunshine Garcia Band - For I Am The Moon/STL1_vocals.flac,False,Set 12,9,104.5507482993196,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAK2,sounds/The Sunshine Garcia Band - For I Am The Moon/TAK2_vocals.flac,True,Set 12,9,104.5507482993196,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAU1,sounds/The Sunshine Garcia Band - For I Am The Moon/TAU1_vocals.flac,False,Set 12,9,104.5507482993196,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
UHL3,sounds/The Sunshine Garcia Band - For I Am The Moon/UHL3_vocals.flac,False,Set 12,9,104.5507482993196,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
JY3,sounds/Tom McKenzie - Directions/JY3_vocals.flac,False,Set 13,5,175.16843537414968,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Tom McKenzie - Directions/MDL1_vocals.flac,False,Set 13,5,175.16843537414968,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
STL1,sounds/Tom McKenzie - Directions/STL1_vocals.flac,False,Set 13,5,175.16843537414968,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Tom McKenzie - Directions/TAK2_vocals.flac,True,Set 13,5,175.16843537414968,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Tom McKenzie - Directions/TAU1_vocals.flac,False,Set 13,5,175.16843537414968,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Tom McKenzie - Directions/UHL3_vocals.flac,False,Set 13,5,175.16843537414968,False,True,pickthebest,5c309270-8056-11e8-a82d-d9f74cbdbec5
JY3,sounds/Enda Reilly - Cur An Long Ag Seol/JY3_vocals.flac,False,Set 5,1,58.479455782312925,False,True,pickthebest,f6dbb2d0-7eaf-11e8-af0a-7d93e525cf63
MDL1,sounds/Enda Reilly - Cur An Long Ag Seol/MDL1_vocals.flac,False,Set 5,1,58.479455782312925,False,True,pickthebest,f6dbb2d0-7eaf-11e8-af0a-7d93e525cf63
STL1,sounds/Enda Reilly - Cur An Long Ag Seol/STL1_vocals.flac,False,Set 5,1,58.479455782312925,False,True,pickthebest,f6dbb2d0-7eaf-11e8-af0a-7d93e525cf63
TAK2,sounds/Enda Reilly - Cur An Long Ag Seol/TAK2_vocals.flac,False,Set 5,1,58.479455782312925,False,True,pickthebest,f6dbb2d0-7eaf-11e8-af0a-7d93e525cf63
TAU1,sounds/Enda Reilly - Cur An Long Ag Seol/TAU1_vocals.flac,True,Set 5,1,58.479455782312925,False,True,pickthebest,f6dbb2d0-7eaf-11e8-af0a-7d93e525cf63
UHL3,sounds/Enda Reilly - Cur An Long Ag Seol/UHL3_vocals.flac,False,Set 5,1,58.479455782312925,False,True,pickthebest,f6dbb2d0-7eaf-11e8-af0a-7d93e525cf63
JY3,sounds/Juliet_s Rescue - Heartbeats/JY3_vocals.flac,False,Set 9,0,48.428117913832196,False,True,pickthebest,f6dbb2d0-7eaf-11e8-af0a-7d93e525cf63
MDL1,sounds/Juliet_s Rescue - Heartbeats/MDL1_vocals.flac,False,Set 9,0,48.428117913832196,False,True,pickthebest,f6dbb2d0-7eaf-11e8-af0a-7d93e525cf63
STL1,sounds/Juliet_s Rescue - Heartbeats/STL1_vocals.flac,False,Set 9,0,48.428117913832196,False,True,pickthebest,f6dbb2d0-7eaf-11e8-af0a-7d93e525cf63
TAK2,sounds/Juliet_s Rescue - Heartbeats/TAK2_vocals.flac,True,Set 9,0,48.428117913832196,False,True,pickthebest,f6dbb2d0-7eaf-11e8-af0a-7d93e525cf63
TAU1,sounds/Juliet_s Rescue - Heartbeats/TAU1_vocals.flac,False,Set 9,0,48.428117913832196,False,True,pickthebest,f6dbb2d0-7eaf-11e8-af0a-7d93e525cf63
UHL3,sounds/Juliet_s Rescue - Heartbeats/UHL3_vocals.flac,False,Set 9,0,48.428117913832196,False,True,pickthebest,f6dbb2d0-7eaf-11e8-af0a-7d93e525cf63
JY3,sounds/Al James - Schoolboy Facination/JY3_vocals.flac,False,Set 1,0,66.47292517006802,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
MDL1,sounds/Al James - Schoolboy Facination/MDL1_vocals.flac,False,Set 1,0,66.47292517006802,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
STL1,sounds/Al James - Schoolboy Facination/STL1_vocals.flac,False,Set 1,0,66.47292517006802,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAK2,sounds/Al James - Schoolboy Facination/TAK2_vocals.flac,False,Set 1,0,66.47292517006802,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAU1,sounds/Al James - Schoolboy Facination/TAU1_vocals.flac,True,Set 1,0,66.47292517006802,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
UHL3,sounds/Al James - Schoolboy Facination/UHL3_vocals.flac,False,Set 1,0,66.47292517006802,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
JY3,sounds/Angels In Amplifiers - I_m Alright/JY3_vocals.flac,False,Set 2,3,59.509841269841274,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
MDL1,sounds/Angels In Amplifiers - I_m Alright/MDL1_vocals.flac,False,Set 2,3,59.509841269841274,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
STL1,sounds/Angels In Amplifiers - I_m Alright/STL1_vocals.flac,False,Set 2,3,59.509841269841274,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAK2,sounds/Angels In Amplifiers - I_m Alright/TAK2_vocals.flac,False,Set 2,3,59.509841269841274,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAU1,sounds/Angels In Amplifiers - I_m Alright/TAU1_vocals.flac,True,Set 2,3,59.509841269841274,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
UHL3,sounds/Angels In Amplifiers - I_m Alright/UHL3_vocals.flac,False,Set 2,3,59.509841269841274,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
JY3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/JY3_vocals.flac,False,Set 3,4,39.38394557823128,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
MDL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/MDL1_vocals.flac,False,Set 3,4,39.38394557823128,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
STL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/STL1_vocals.flac,False,Set 3,4,39.38394557823128,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAK2,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAK2_vocals.flac,False,Set 3,4,39.38394557823128,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAU1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAU1_vocals.flac,False,Set 3,4,39.38394557823128,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
UHL3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/UHL3_vocals.flac,True,Set 3,4,39.38394557823128,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
JY3,sounds/Buitraker - Revo X/JY3_vocals.flac,True,Set 4,11,31.256961451247207,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
MDL1,sounds/Buitraker - Revo X/MDL1_vocals.flac,False,Set 4,11,31.256961451247207,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
STL1,sounds/Buitraker - Revo X/STL1_vocals.flac,False,Set 4,11,31.256961451247207,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAK2,sounds/Buitraker - Revo X/TAK2_vocals.flac,False,Set 4,11,31.256961451247207,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAU1,sounds/Buitraker - Revo X/TAU1_vocals.flac,False,Set 4,11,31.256961451247207,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
UHL3,sounds/Buitraker - Revo X/UHL3_vocals.flac,False,Set 4,11,31.256961451247207,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
JY3,sounds/Enda Reilly - Cur An Long Ag Seol/JY3_vocals.flac,False,Set 5,8,36.84136054421771,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
MDL1,sounds/Enda Reilly - Cur An Long Ag Seol/MDL1_vocals.flac,False,Set 5,8,36.84136054421771,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
STL1,sounds/Enda Reilly - Cur An Long Ag Seol/STL1_vocals.flac,False,Set 5,8,36.84136054421771,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAK2,sounds/Enda Reilly - Cur An Long Ag Seol/TAK2_vocals.flac,False,Set 5,8,36.84136054421771,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAU1,sounds/Enda Reilly - Cur An Long Ag Seol/TAU1_vocals.flac,True,Set 5,8,36.84136054421771,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
UHL3,sounds/Enda Reilly - Cur An Long Ag Seol/UHL3_vocals.flac,False,Set 5,8,36.84136054421771,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
JY3,sounds/Georgia Wonder - Siren/JY3_vocals.flac,False,Set 6,6,28.0555102040816,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
MDL1,sounds/Georgia Wonder - Siren/MDL1_vocals.flac,False,Set 6,6,28.0555102040816,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
STL1,sounds/Georgia Wonder - Siren/STL1_vocals.flac,False,Set 6,6,28.0555102040816,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAK2,sounds/Georgia Wonder - Siren/TAK2_vocals.flac,False,Set 6,6,28.0555102040816,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAU1,sounds/Georgia Wonder - Siren/TAU1_vocals.flac,True,Set 6,6,28.0555102040816,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
UHL3,sounds/Georgia Wonder - Siren/UHL3_vocals.flac,False,Set 6,6,28.0555102040816,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
JY3,sounds/Hollow Ground - Ill Fate/JY3_vocals.flac,False,Set 7,5,40.21696145124713,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
MDL1,sounds/Hollow Ground - Ill Fate/MDL1_vocals.flac,False,Set 7,5,40.21696145124713,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
STL1,sounds/Hollow Ground - Ill Fate/STL1_vocals.flac,False,Set 7,5,40.21696145124713,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAK2,sounds/Hollow Ground - Ill Fate/TAK2_vocals.flac,False,Set 7,5,40.21696145124713,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAU1,sounds/Hollow Ground - Ill Fate/TAU1_vocals.flac,True,Set 7,5,40.21696145124713,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
UHL3,sounds/Hollow Ground - Ill Fate/UHL3_vocals.flac,False,Set 7,5,40.21696145124713,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
JY3,sounds/James Elder_Mark M Thompson - The English Actor/JY3_vocals.flac,False,Set 8,1,52.633832199546475,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
MDL1,sounds/James Elder_Mark M Thompson - The English Actor/MDL1_vocals.flac,False,Set 8,1,52.633832199546475,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
STL1,sounds/James Elder_Mark M Thompson - The English Actor/STL1_vocals.flac,False,Set 8,1,52.633832199546475,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAK2,sounds/James Elder_Mark M Thompson - The English Actor/TAK2_vocals.flac,False,Set 8,1,52.633832199546475,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAU1,sounds/James Elder_Mark M Thompson - The English Actor/TAU1_vocals.flac,False,Set 8,1,52.633832199546475,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
UHL3,sounds/James Elder_Mark M Thompson - The English Actor/UHL3_vocals.flac,True,Set 8,1,52.633832199546475,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
JY3,sounds/Juliet_s Rescue - Heartbeats/JY3_vocals.flac,False,Set 9,9,38.96018140589564,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
MDL1,sounds/Juliet_s Rescue - Heartbeats/MDL1_vocals.flac,False,Set 9,9,38.96018140589564,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
STL1,sounds/Juliet_s Rescue - Heartbeats/STL1_vocals.flac,False,Set 9,9,38.96018140589564,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAK2,sounds/Juliet_s Rescue - Heartbeats/TAK2_vocals.flac,False,Set 9,9,38.96018140589564,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
TAU1,sounds/Juliet_s Rescue - Heartbeats/TAU1_vocals.flac,True,Set 9,9,38.96018140589564,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
UHL3,sounds/Juliet_s Rescue - Heartbeats/UHL3_vocals.flac,False,Set 9,9,38.96018140589564,False,True,pickthebest,6ffc3b00-7ebd-11e8-af0a-7d93e525cf63
